Input,Memory,1000000000,1,10
Input,Memory,1000000000,2,10
Input,Memory,1000000000,3,10
Input,Memory,1000000000,4,10
Input,Memory,1000000000,5,10
Input,Memory,1000000000,6,10
Input,Memory,1000000000,7,10
Input,Memory,1000000000,8,10
Input,Memory,1000000000,9,10
Input,Memory,1000000000,10,10
Input,Memory,1000000000,11,10
Input,Memory,1000000000,12,10
Input,Memory,1000000000,13,10
Input,Memory,1000000000,14,10
Input,Memory,1000000000,15,10
Input,Memory,1000000000,16,10
Input,Memory,1000000000,17,10
Input,Memory,1000000000,18,10
Input,Memory,1000000000,19,10
Input,Memory,1000000000,20,10
Input,Memory,1000000000,21,10
Input,Memory,1000000000,22,10
Input,Memory,1000000000,23,10
Input,Memory,1000000000,24,10
Input,Memory,1000000000,25,10
Input,Memory,1000000000,26,10
Input,Memory,1000000000,27,10
Input,Memory,1000000000,28,10
Input,Memory,1000000000,29,10
Input,Memory,1000000000,30,10
Input,Memory,1000000000,1,20
Input,Memory,1000000000,2,20
Input,Memory,1000000000,3,20
Input,Memory,1000000000,4,20
Input,Memory,1000000000,5,20
Input,Memory,1000000000,6,20
Input,Memory,1000000000,7,20
Input,Memory,1000000000,8,20
Input,Memory,1000000000,9,20
Input,Memory,1000000000,10,20
Input,Memory,1000000000,11,20
Input,Memory,1000000000,12,20
Input,Memory,1000000000,13,20
Input,Memory,1000000000,14,20
Input,Memory,1000000000,15,20
Input,Memory,1000000000,16,20
Input,Memory,1000000000,17,20
Input,Memory,1000000000,18,20
Input,Memory,1000000000,19,20
Input,Memory,1000000000,20,20
Input,Memory,1000000000,21,20
Input,Memory,1000000000,22,20
Input,Memory,1000000000,23,20
Input,Memory,1000000000,24,20
Input,Memory,1000000000,25,20
Input,Memory,1000000000,26,20
Input,Memory,1000000000,27,20
Input,Memory,1000000000,28,20
Input,Memory,1000000000,29,20
Input,Memory,1000000000,30,20
Input,Memory,1000000000,1,30
Input,Memory,1000000000,2,30
Input,Memory,1000000000,3,30
Input,Memory,1000000000,4,30
Input,Memory,1000000000,5,30
Input,Memory,1000000000,6,30
Input,Memory,1000000000,7,30
Input,Memory,1000000000,8,30
Input,Memory,1000000000,9,30
Input,Memory,1000000000,10,30
Input,Memory,1000000000,11,30
Input,Memory,1000000000,12,30
Input,Memory,1000000000,13,30
Input,Memory,1000000000,14,30
Input,Memory,1000000000,15,30
Input,Memory,1000000000,16,30
Input,Memory,1000000000,17,30
Input,Memory,1000000000,18,30
Input,Memory,1000000000,19,30
Input,Memory,1000000000,20,30
Input,Memory,1000000000,21,30
Input,Memory,1000000000,22,30
Input,Memory,1000000000,23,30
Input,Memory,1000000000,24,30
Input,Memory,1000000000,25,30
Input,Memory,1000000000,26,30
Input,Memory,1000000000,27,30
Input,Memory,1000000000,28,30
Input,Memory,1000000000,29,30
Input,Memory,1000000000,30,30
Input,Memory,1000000000,1,40
Input,Memory,1000000000,2,40
Input,Memory,1000000000,3,40
Input,Memory,1000000000,4,40
Input,Memory,1000000000,5,40
Input,Memory,1000000000,6,40
Input,Memory,1000000000,7,40
Input,Memory,1000000000,8,40
Input,Memory,1000000000,9,40
Input,Memory,1000000000,10,40
Input,Memory,1000000000,11,40
Input,Memory,1000000000,12,40
Input,Memory,1000000000,13,40
Input,Memory,1000000000,14,40
Input,Memory,1000000000,15,40
Input,Memory,1000000000,16,40
Input,Memory,1000000000,17,40
Input,Memory,1000000000,18,40
Input,Memory,1000000000,19,40
Input,Memory,1000000000,20,40
Input,Memory,1000000000,21,40
Input,Memory,1000000000,22,40
Input,Memory,1000000000,23,40
Input,Memory,1000000000,24,40
Input,Memory,1000000000,25,40
Input,Memory,1000000000,26,40
Input,Memory,1000000000,27,40
Input,Memory,1000000000,28,40
Input,Memory,1000000000,29,40
Input,Memory,1000000000,30,40
Input,Memory,1000000000,1,50
Input,Memory,1000000000,2,50
Input,Memory,1000000000,3,50
Input,Memory,1000000000,4,50
Input,Memory,1000000000,5,50
Input,Memory,1000000000,6,50
Input,Memory,1000000000,7,50
Input,Memory,1000000000,8,50
Input,Memory,1000000000,9,50
Input,Memory,1000000000,10,50
Input,Memory,1000000000,11,50
Input,Memory,1000000000,12,50
Input,Memory,1000000000,13,50
Input,Memory,1000000000,14,50
Input,Memory,1000000000,15,50
Input,Memory,1000000000,16,50
Input,Memory,1000000000,17,50
Input,Memory,1000000000,18,50
Input,Memory,1000000000,19,50
Input,Memory,1000000000,20,50
Input,Memory,1000000000,21,50
Input,Memory,1000000000,22,50
Input,Memory,1000000000,23,50
Input,Memory,1000000000,24,50
Input,Memory,1000000000,25,50
Input,Memory,1000000000,26,50
Input,Memory,1000000000,27,50
Input,Memory,1000000000,28,50
Input,Memory,1000000000,29,50
Input,Memory,1000000000,30,50
Input,Memory,1000000000,1,60
Input,Memory,1000000000,2,60
Input,Memory,1000000000,3,60
Input,Memory,1000000000,4,60
Input,Memory,1000000000,5,60
Input,Memory,1000000000,6,60
Input,Memory,1000000000,7,60
Input,Memory,1000000000,8,60
Input,Memory,1000000000,9,60
Input,Memory,1000000000,10,60
Input,Memory,1000000000,11,60
Input,Memory,1000000000,12,60
Input,Memory,1000000000,13,60
Input,Memory,1000000000,14,60
Input,Memory,1000000000,15,60
Input,Memory,1000000000,16,60
Input,Memory,1000000000,17,60
Input,Memory,1000000000,18,60
Input,Memory,1000000000,19,60
Input,Memory,1000000000,20,60
Input,Memory,1000000000,21,60
Input,Memory,1000000000,22,60
Input,Memory,1000000000,23,60
Input,Memory,1000000000,24,60
Input,Memory,1000000000,25,60
Input,Memory,1000000000,26,60
Input,Memory,1000000000,27,60
Input,Memory,1000000000,28,60
Input,Memory,1000000000,29,60
Input,Memory,1000000000,30,60
Input,Memory,1000000000,1,70
Input,Memory,1000000000,2,70
Input,Memory,1000000000,3,70
Input,Memory,1000000000,4,70
Input,Memory,1000000000,5,70
Input,Memory,1000000000,6,70
Input,Memory,1000000000,7,70
Input,Memory,1000000000,8,70
Input,Memory,1000000000,9,70
Input,Memory,1000000000,10,70
Input,Memory,1000000000,11,70
Input,Memory,1000000000,12,70
Input,Memory,1000000000,13,70
Input,Memory,1000000000,14,70
Input,Memory,1000000000,15,70
Input,Memory,1000000000,16,70
Input,Memory,1000000000,17,70
Input,Memory,1000000000,18,70
Input,Memory,1000000000,19,70
Input,Memory,1000000000,20,70
Input,Memory,1000000000,21,70
Input,Memory,1000000000,22,70
Input,Memory,1000000000,23,70
Input,Memory,1000000000,24,70
Input,Memory,1000000000,25,70
Input,Memory,1000000000,26,70
Input,Memory,1000000000,27,70
Input,Memory,1000000000,28,70
Input,Memory,1000000000,29,70
Input,Memory,1000000000,30,70
Input,Memory,1000000000,1,80
Input,Memory,1000000000,2,80
Input,Memory,1000000000,3,80
Input,Memory,1000000000,4,80
Input,Memory,1000000000,5,80
Input,Memory,1000000000,6,80
Input,Memory,1000000000,7,80
Input,Memory,1000000000,8,80
Input,Memory,1000000000,9,80
Input,Memory,1000000000,10,80
Input,Memory,1000000000,11,80
Input,Memory,1000000000,12,80
Input,Memory,1000000000,13,80
Input,Memory,1000000000,14,80
Input,Memory,1000000000,15,80
Input,Memory,1000000000,16,80
Input,Memory,1000000000,17,80
Input,Memory,1000000000,18,80
Input,Memory,1000000000,19,80
Input,Memory,1000000000,20,80
Input,Memory,1000000000,21,80
Input,Memory,1000000000,22,80
Input,Memory,1000000000,23,80
Input,Memory,1000000000,24,80
Input,Memory,1000000000,25,80
Input,Memory,1000000000,26,80
Input,Memory,1000000000,27,80
Input,Memory,1000000000,28,80
Input,Memory,1000000000,29,80
Input,Memory,1000000000,30,80
Input,Memory,1000000000,1,90
Input,Memory,1000000000,2,90
Input,Memory,1000000000,3,90
Input,Memory,1000000000,4,90
Input,Memory,1000000000,5,90
Input,Memory,1000000000,6,90
Input,Memory,1000000000,7,90
Input,Memory,1000000000,8,90
Input,Memory,1000000000,9,90
Input,Memory,1000000000,10,90
Input,Memory,1000000000,11,90
Input,Memory,1000000000,12,90
Input,Memory,1000000000,13,90
Input,Memory,1000000000,14,90
Input,Memory,1000000000,15,90
Input,Memory,1000000000,16,90
Input,Memory,1000000000,17,90
Input,Memory,1000000000,18,90
Input,Memory,1000000000,19,90
Input,Memory,1000000000,20,90
Input,Memory,1000000000,21,90
Input,Memory,1000000000,22,90
Input,Memory,1000000000,23,90
Input,Memory,1000000000,24,90
Input,Memory,1000000000,25,90
Input,Memory,1000000000,26,90
Input,Memory,1000000000,27,90
Input,Memory,1000000000,28,90
Input,Memory,1000000000,29,90
Input,Memory,1000000000,30,90
Input,Memory,1000000000,1,100
Input,Memory,1000000000,2,100
Input,Memory,1000000000,3,100
Input,Memory,1000000000,4,100
Input,Memory,1000000000,5,100
Input,Memory,1000000000,6,100
Input,Memory,1000000000,7,100
Input,Memory,1000000000,8,100
Input,Memory,1000000000,9,100
Input,Memory,1000000000,10,100
Input,Memory,1000000000,11,100
Input,Memory,1000000000,12,100
Input,Memory,1000000000,13,100
Input,Memory,1000000000,14,100
Input,Memory,1000000000,15,100
Input,Memory,1000000000,16,100
Input,Memory,1000000000,17,100
Input,Memory,1000000000,18,100
Input,Memory,1000000000,19,100
Input,Memory,1000000000,20,100
Input,Memory,1000000000,21,100
Input,Memory,1000000000,22,100
Input,Memory,1000000000,23,100
Input,Memory,1000000000,24,100
Input,Memory,1000000000,25,100
Input,Memory,1000000000,26,100
Input,Memory,1000000000,27,100
Input,Memory,1000000000,28,100
Input,Memory,1000000000,29,100
Input,Memory,1000000000,30,100
Input,Memory,1000000000,1,110
Input,Memory,1000000000,2,110
Input,Memory,1000000000,3,110
Input,Memory,1000000000,4,110
Input,Memory,1000000000,5,110
Input,Memory,1000000000,6,110
Input,Memory,1000000000,7,110
Input,Memory,1000000000,8,110
Input,Memory,1000000000,9,110
Input,Memory,1000000000,10,110
Input,Memory,1000000000,11,110
Input,Memory,1000000000,12,110
Input,Memory,1000000000,13,110
Input,Memory,1000000000,14,110
Input,Memory,1000000000,15,110
Input,Memory,1000000000,16,110
Input,Memory,1000000000,17,110
Input,Memory,1000000000,18,110
Input,Memory,1000000000,19,110
Input,Memory,1000000000,20,110
Input,Memory,1000000000,21,110
Input,Memory,1000000000,22,110
Input,Memory,1000000000,23,110
Input,Memory,1000000000,24,110
Input,Memory,1000000000,25,110
Input,Memory,1000000000,26,110
Input,Memory,1000000000,27,110
Input,Memory,1000000000,28,110
Input,Memory,1000000000,29,110
Input,Memory,1000000000,30,110
Input,Memory,1000000000,1,120
Input,Memory,1000000000,2,120
Input,Memory,1000000000,3,120
Input,Memory,1000000000,4,120
Input,Memory,1000000000,5,120
Input,Memory,1000000000,6,120
Input,Memory,1000000000,7,120
Input,Memory,1000000000,8,120
Input,Memory,1000000000,9,120
Input,Memory,1000000000,10,120
Input,Memory,1000000000,11,120
Input,Memory,1000000000,12,120
Input,Memory,1000000000,13,120
Input,Memory,1000000000,14,120
Input,Memory,1000000000,15,120
Input,Memory,1000000000,16,120
Input,Memory,1000000000,17,120
Input,Memory,1000000000,18,120
Input,Memory,1000000000,19,120
Input,Memory,1000000000,20,120
Input,Memory,1000000000,21,120
Input,Memory,1000000000,22,120
Input,Memory,1000000000,23,120
Input,Memory,1000000000,24,120
Input,Memory,1000000000,25,120
Input,Memory,1000000000,26,120
Input,Memory,1000000000,27,120
Input,Memory,1000000000,28,120
Input,Memory,1000000000,29,120
Input,Memory,1000000000,30,120
Input,Memory,1000000000,1,130
Input,Memory,1000000000,2,130
Input,Memory,1000000000,3,130
Input,Memory,1000000000,4,130
Input,Memory,1000000000,5,130
Input,Memory,1000000000,6,130
Input,Memory,1000000000,7,130
Input,Memory,1000000000,8,130
Input,Memory,1000000000,9,130
Input,Memory,1000000000,10,130
Input,Memory,1000000000,11,130
Input,Memory,1000000000,12,130
Input,Memory,1000000000,13,130
Input,Memory,1000000000,14,130
Input,Memory,1000000000,15,130
Input,Memory,1000000000,16,130
Input,Memory,1000000000,17,130
Input,Memory,1000000000,18,130
Input,Memory,1000000000,19,130
Input,Memory,1000000000,20,130
Input,Memory,1000000000,21,130
Input,Memory,1000000000,22,130
Input,Memory,1000000000,23,130
Input,Memory,1000000000,24,130
Input,Memory,1000000000,25,130
Input,Memory,1000000000,26,130
Input,Memory,1000000000,27,130
Input,Memory,1000000000,28,130
Input,Memory,1000000000,29,130
Input,Memory,1000000000,30,130
Input,Memory,1000000000,1,140
Input,Memory,1000000000,2,140
Input,Memory,1000000000,3,140
Input,Memory,1000000000,4,140
Input,Memory,1000000000,5,140
Input,Memory,1000000000,6,140
Input,Memory,1000000000,7,140
Input,Memory,1000000000,8,140
Input,Memory,1000000000,9,140
Input,Memory,1000000000,10,140
Input,Memory,1000000000,11,140
Input,Memory,1000000000,12,140
Input,Memory,1000000000,13,140
Input,Memory,1000000000,14,140
Input,Memory,1000000000,15,140
Input,Memory,1000000000,16,140
Input,Memory,1000000000,17,140
Input,Memory,1000000000,18,140
Input,Memory,1000000000,19,140
Input,Memory,1000000000,20,140
Input,Memory,1000000000,21,140
Input,Memory,1000000000,22,140
Input,Memory,1000000000,23,140
Input,Memory,1000000000,24,140
Input,Memory,1000000000,25,140
Input,Memory,1000000000,26,140
Input,Memory,1000000000,27,140
Input,Memory,1000000000,28,140
Input,Memory,1000000000,29,140
Input,Memory,1000000000,30,140
Input,Memory,1000000000,1,150
Input,Memory,1000000000,2,150
Input,Memory,1000000000,3,150
Input,Memory,1000000000,4,150
Input,Memory,1000000000,5,150
Input,Memory,1000000000,6,150
Input,Memory,1000000000,7,150
Input,Memory,1000000000,8,150
Input,Memory,1000000000,9,150
Input,Memory,1000000000,10,150
Input,Memory,1000000000,11,150
Input,Memory,1000000000,12,150
Input,Memory,1000000000,13,150
Input,Memory,1000000000,14,150
Input,Memory,1000000000,15,150
Input,Memory,1000000000,16,150
Input,Memory,1000000000,17,150
Input,Memory,1000000000,18,150
Input,Memory,1000000000,19,150
Input,Memory,1000000000,20,150
Input,Memory,1000000000,21,150
Input,Memory,1000000000,22,150
Input,Memory,1000000000,23,150
Input,Memory,1000000000,24,150
Input,Memory,1000000000,25,150
Input,Memory,1000000000,26,150
Input,Memory,1000000000,27,150
Input,Memory,1000000000,28,150
Input,Memory,1000000000,29,150
Input,Memory,1000000000,30,150
Input,Memory,1000000000,1,160
Input,Memory,1000000000,2,160
Input,Memory,1000000000,3,160
Input,Memory,1000000000,4,160
Input,Memory,1000000000,5,160
Input,Memory,1000000000,6,160
Input,Memory,1000000000,7,160
Input,Memory,1000000000,8,160
Input,Memory,1000000000,9,160
Input,Memory,1000000000,10,160
Input,Memory,1000000000,11,160
Input,Memory,1000000000,12,160
Input,Memory,1000000000,13,160
Input,Memory,1000000000,14,160
Input,Memory,1000000000,15,160
Input,Memory,1000000000,16,160
Input,Memory,1000000000,17,160
Input,Memory,1000000000,18,160
Input,Memory,1000000000,19,160
Input,Memory,1000000000,20,160
Input,Memory,1000000000,21,160
Input,Memory,1000000000,22,160
Input,Memory,1000000000,23,160
Input,Memory,1000000000,24,160
Input,Memory,1000000000,25,160
Input,Memory,1000000000,26,160
Input,Memory,1000000000,27,160
Input,Memory,1000000000,28,160
Input,Memory,1000000000,29,160
Input,Memory,1000000000,30,160
Input,Memory,1000000000,1,170
Input,Memory,1000000000,2,170
Input,Memory,1000000000,3,170
Input,Memory,1000000000,4,170
Input,Memory,1000000000,5,170
Input,Memory,1000000000,6,170
Input,Memory,1000000000,7,170
Input,Memory,1000000000,8,170
Input,Memory,1000000000,9,170
Input,Memory,1000000000,10,170
Input,Memory,1000000000,11,170
Input,Memory,1000000000,12,170
Input,Memory,1000000000,13,170
Input,Memory,1000000000,14,170
Input,Memory,1000000000,15,170
Input,Memory,1000000000,16,170
Input,Memory,1000000000,17,170
Input,Memory,1000000000,18,170
Input,Memory,1000000000,19,170
Input,Memory,1000000000,20,170
Input,Memory,1000000000,21,170
Input,Memory,1000000000,22,170
Input,Memory,1000000000,23,170
Input,Memory,1000000000,24,170
Input,Memory,1000000000,25,170
Input,Memory,1000000000,26,170
Input,Memory,1000000000,27,170
Input,Memory,1000000000,28,170
Input,Memory,1000000000,29,170
Input,Memory,1000000000,30,170
Input,Memory,1000000000,1,180
Input,Memory,1000000000,2,180
Input,Memory,1000000000,3,180
Input,Memory,1000000000,4,180
Input,Memory,1000000000,5,180
Input,Memory,1000000000,6,180
Input,Memory,1000000000,7,180
Input,Memory,1000000000,8,180
Input,Memory,1000000000,9,180
Input,Memory,1000000000,10,180
Input,Memory,1000000000,11,180
Input,Memory,1000000000,12,180
Input,Memory,1000000000,13,180
Input,Memory,1000000000,14,180
Input,Memory,1000000000,15,180
Input,Memory,1000000000,16,180
Input,Memory,1000000000,17,180
Input,Memory,1000000000,18,180
Input,Memory,1000000000,19,180
Input,Memory,1000000000,20,180
Input,Memory,1000000000,21,180
Input,Memory,1000000000,22,180
Input,Memory,1000000000,23,180
Input,Memory,1000000000,24,180
Input,Memory,1000000000,25,180
Input,Memory,1000000000,26,180
Input,Memory,1000000000,27,180
Input,Memory,1000000000,28,180
Input,Memory,1000000000,29,180
Input,Memory,1000000000,30,180
Input,Memory,1000000000,1,190
Input,Memory,1000000000,2,190
Input,Memory,1000000000,3,190
Input,Memory,1000000000,4,190
Input,Memory,1000000000,5,190
Input,Memory,1000000000,6,190
Input,Memory,1000000000,7,190
Input,Memory,1000000000,8,190
Input,Memory,1000000000,9,190
Input,Memory,1000000000,10,190
Input,Memory,1000000000,11,190
Input,Memory,1000000000,12,190
Input,Memory,1000000000,13,190
Input,Memory,1000000000,14,190
Input,Memory,1000000000,15,190
Input,Memory,1000000000,16,190
Input,Memory,1000000000,17,190
Input,Memory,1000000000,18,190
Input,Memory,1000000000,19,190
Input,Memory,1000000000,20,190
Input,Memory,1000000000,21,190
Input,Memory,1000000000,22,190
Input,Memory,1000000000,23,190
Input,Memory,1000000000,24,190
Input,Memory,1000000000,25,190
Input,Memory,1000000000,26,190
Input,Memory,1000000000,27,190
Input,Memory,1000000000,28,190
Input,Memory,1000000000,29,190
Input,Memory,1000000000,30,190
Input,Memory,1000000000,1,200
Input,Memory,1000000000,2,200
Input,Memory,1000000000,3,200
Input,Memory,1000000000,4,200
Input,Memory,1000000000,5,200
Input,Memory,1000000000,6,200
Input,Memory,1000000000,7,200
Input,Memory,1000000000,8,200
Input,Memory,1000000000,9,200
Input,Memory,1000000000,10,200
Input,Memory,1000000000,11,200
Input,Memory,1000000000,12,200
Input,Memory,1000000000,13,200
Input,Memory,1000000000,14,200
Input,Memory,1000000000,15,200
Input,Memory,1000000000,16,200
Input,Memory,1000000000,17,200
Input,Memory,1000000000,18,200
Input,Memory,1000000000,19,200
Input,Memory,1000000000,20,200
Input,Memory,1000000000,21,200
Input,Memory,1000000000,22,200
Input,Memory,1000000000,23,200
Input,Memory,1000000000,24,200
Input,Memory,1000000000,25,200
Input,Memory,1000000000,26,200
Input,Memory,1000000000,27,200
Input,Memory,1000000000,28,200
Input,Memory,1000000000,29,200
Input,Memory,1000000000,30,200
Input,Memory,1000000000,1,210
Input,Memory,1000000000,2,210
Input,Memory,1000000000,3,210
Input,Memory,1000000000,4,210
Input,Memory,1000000000,5,210
Input,Memory,1000000000,6,210
Input,Memory,1000000000,7,210
Input,Memory,1000000000,8,210
Input,Memory,1000000000,9,210
Input,Memory,1000000000,10,210
Input,Memory,1000000000,11,210
Input,Memory,1000000000,12,210
Input,Memory,1000000000,13,210
Input,Memory,1000000000,14,210
Input,Memory,1000000000,15,210
Input,Memory,1000000000,16,210
Input,Memory,1000000000,17,210
Input,Memory,1000000000,18,210
Input,Memory,1000000000,19,210
Input,Memory,1000000000,20,210
Input,Memory,1000000000,21,210
Input,Memory,1000000000,22,210
Input,Memory,1000000000,23,210
Input,Memory,1000000000,24,210
Input,Memory,1000000000,25,210
Input,Memory,1000000000,26,210
Input,Memory,1000000000,27,210
Input,Memory,1000000000,28,210
Input,Memory,1000000000,29,210
Input,Memory,1000000000,30,210
Input,Memory,1000000000,1,220
Input,Memory,1000000000,2,220
Input,Memory,1000000000,3,220
Input,Memory,1000000000,4,220
Input,Memory,1000000000,5,220
Input,Memory,1000000000,6,220
Input,Memory,1000000000,7,220
Input,Memory,1000000000,8,220
Input,Memory,1000000000,9,220
Input,Memory,1000000000,10,220
Input,Memory,1000000000,11,220
Input,Memory,1000000000,12,220
Input,Memory,1000000000,13,220
Input,Memory,1000000000,14,220
Input,Memory,1000000000,15,220
Input,Memory,1000000000,16,220
Input,Memory,1000000000,17,220
Input,Memory,1000000000,18,220
Input,Memory,1000000000,19,220
Input,Memory,1000000000,20,220
Input,Memory,1000000000,21,220
Input,Memory,1000000000,22,220
Input,Memory,1000000000,23,220
Input,Memory,1000000000,24,220
Input,Memory,1000000000,25,220
Input,Memory,1000000000,26,220
Input,Memory,1000000000,27,220
Input,Memory,1000000000,28,220
Input,Memory,1000000000,29,220
Input,Memory,1000000000,30,220
Input,Memory,1000000000,1,230
Input,Memory,1000000000,2,230
Input,Memory,1000000000,3,230
Input,Memory,1000000000,4,230
Input,Memory,1000000000,5,230
Input,Memory,1000000000,6,230
Input,Memory,1000000000,7,230
Input,Memory,1000000000,8,230
Input,Memory,1000000000,9,230
Input,Memory,1000000000,10,230
Input,Memory,1000000000,11,230
Input,Memory,1000000000,12,230
Input,Memory,1000000000,13,230
Input,Memory,1000000000,14,230
Input,Memory,1000000000,15,230
Input,Memory,1000000000,16,230
Input,Memory,1000000000,17,230
Input,Memory,1000000000,18,230
Input,Memory,1000000000,19,230
Input,Memory,1000000000,20,230
Input,Memory,1000000000,21,230
Input,Memory,1000000000,22,230
Input,Memory,1000000000,23,230
Input,Memory,1000000000,24,230
Input,Memory,1000000000,25,230
Input,Memory,1000000000,26,230
Input,Memory,1000000000,27,230
Input,Memory,1000000000,28,230
Input,Memory,1000000000,29,230
Input,Memory,1000000000,30,230
Input,Memory,1000000000,1,240
Input,Memory,1000000000,2,240
Input,Memory,1000000000,3,240
Input,Memory,1000000000,4,240
Input,Memory,1000000000,5,240
Input,Memory,1000000000,6,240
Input,Memory,1000000000,7,240
Input,Memory,1000000000,8,240
Input,Memory,1000000000,9,240
Input,Memory,1000000000,10,240
Input,Memory,1000000000,11,240
Input,Memory,1000000000,12,240
Input,Memory,1000000000,13,240
Input,Memory,1000000000,14,240
Input,Memory,1000000000,15,240
Input,Memory,1000000000,16,240
Input,Memory,1000000000,17,240
Input,Memory,1000000000,18,240
Input,Memory,1000000000,19,240
Input,Memory,1000000000,20,240
Input,Memory,1000000000,21,240
Input,Memory,1000000000,22,240
Input,Memory,1000000000,23,240
Input,Memory,1000000000,24,240
Input,Memory,1000000000,25,240
Input,Memory,1000000000,26,240
Input,Memory,1000000000,27,240
Input,Memory,1000000000,28,240
Input,Memory,1000000000,29,240
Input,Memory,1000000000,30,240
Input,Memory,1000000000,1,250
Input,Memory,1000000000,2,250
Input,Memory,1000000000,3,250
Input,Memory,1000000000,4,250
Input,Memory,1000000000,5,250
Input,Memory,1000000000,6,250
Input,Memory,1000000000,7,250
Input,Memory,1000000000,8,250
Input,Memory,1000000000,9,250
Input,Memory,1000000000,10,250
Input,Memory,1000000000,11,250
Input,Memory,1000000000,12,250
Input,Memory,1000000000,13,250
Input,Memory,1000000000,14,250
Input,Memory,1000000000,15,250
Input,Memory,1000000000,16,250
Input,Memory,1000000000,17,250
Input,Memory,1000000000,18,250
Input,Memory,1000000000,19,250
Input,Memory,1000000000,20,250
Input,Memory,1000000000,21,250
Input,Memory,1000000000,22,250
Input,Memory,1000000000,23,250
Input,Memory,1000000000,24,250
Input,Memory,1000000000,25,250
Input,Memory,1000000000,26,250
Input,Memory,1000000000,27,250
Input,Memory,1000000000,28,250
Input,Memory,1000000000,29,250
Input,Memory,1000000000,30,250
Input,Memory,1000000000,1,260
Input,Memory,1000000000,2,260
Input,Memory,1000000000,3,260
Input,Memory,1000000000,4,260
Input,Memory,1000000000,5,260
Input,Memory,1000000000,6,260
Input,Memory,1000000000,7,260
